_id,data,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,tipo,auto,ciclom,moto,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,num_semaforo,sentido_via,descricao,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2260,2020-03-13T00:00:00,07:02:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA QUARENTA E OITO,443,,PROX A PADARIA DO ESPINHEIRO,ESPINHEIRO,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,,CIDADE,COLISÃO COM VITIMA GM RODRIGO DIAS QTH,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,40 km/h,Única,Não existe,,
2261,2020-03-13T00:00:00,07:34:00,SEM VÍTIMA,FINALIZADA,SÍTIO DOS PINTOS,EST DOS PINTOS,,,EM FRENTE AO DEPÓSITO DE GÁS BRASILGÁS,SÍTIO DOS PINTOS,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,,CIDADE,COLISAO SEM VITIMAS,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,,,Dupla,Não existe,,
2262,2020-03-13T00:00:00,08:36:00,COM VÍTIMA,FINALIZADA,JIQUIÁ,RUA SAO MIGUEL,,,EM FRENTE AO BODE,JIQUIÁ,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,392,,AUTO E MOTO /  VT 10 NO QTH,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Dupla,Faixa contínua,,
2263,2020-03-13T00:00:00,08:46:00,COM VÍTIMA,FINALIZADA,BONGI,RUA ISAAC MARKMAN,,,EM FRENTE A SECRETARIA DA SAUDE,BONGI,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,,,COLISÃO COM VITIMA  SOCORRIDO PELO SAMU,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-3,30 km/h,Dupla,,,
2264,2020-03-13T00:00:00,09:08:00,SEM VÍTIMA,DUPLICIDADE,BOA VIAGEM,AV BOA VIAGEM,S/N,AV HERCULANO BANDEIRA,SEMÁFORO Nº 104,BOA VIAGEM,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,104,CIDADE,COLISÃO ENTRE ONIBUS E AUTO,,,,,,,,,,,,,
2265,2020-03-13T00:00:00,09:10:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,773,,,CORDEIRO,COLISÃO TRASEIRA,3,,,,,,,,,0,,273,CIDADE,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Única,Faixa seccionada,,
2266,2020-03-13T00:00:00,09:21:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,,,PRÓXIMO AO POSTO BR,PINA,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,,SUBURBIO,COLISOA SEM VITIMAS // GM ISRAEL E ENOQUE QTH,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,,,Única,,,
2267,2020-03-13T00:00:00,09:29:00,SEM VÍTIMA,CANCELADA,SANTO AMARO,AV DR JAYME DA FONTE,79,,APOS A COMPESA,SANTO AMARO,COLISÃO,2,,,,,,,,,0,,,,DOIS AUTOS,,,,,,,,,,,,,
2268,2020-03-13T00:00:00,10:11:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,AV MAURICIO DE NASSAU,,RUA SANTA LUCIA,RENDE MAIS SUPERMERCADO,IPUTINGA,ABALROAMENTO LONGITUDINAL,1,,,,,,,,,0,,109,SUBURBIO,COLISAO SEM VITIMAS,,Nublado,Sem defeito,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,Faixa contínua,,
2269,2020-03-13T00:00:00,11:09:00,SEM VÍTIMA,FINALIZADA,JORDÃO,AV MARIA IRENE,,,EM FRENTE AO ATACAREJO JORDÃO,JORDÃO,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,,,COLISAO SEM VITIMAS,Longo da via,Bom,Não existe,Ilegível,Seca,Mal conservada,Não existe,Não há placas,,Dupla,Não existe,,
2270,2020-03-13T00:00:00,11:10:00,SEM VÍTIMA,CANCELADA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,,,EM FRENTE A HABIB'S,PRADO,COLISÃO,2,,,,,,,,,0,,,,DOIS AUTOS  GM C SANTANA NO QTH P.O,,,,,,,,,,,,,
2271,2020-03-13T00:00:00,11:17:00,SEM VÍTIMA,FINALIZADA,BARRO,AV CENTRAL,,,TIP DO BARRO,BARRO,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,,,COLISAO SEM VITIMAS,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,Faixa contínua,,
2272,2020-03-13T00:00:00,12:30:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA JOAQUIM BANDEIRA,374,AV SUL,AO PONTILHÃO DO METRÔ,IMBIRIBEIRA,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Única,Faixa seccionada,,
2273,2020-03-13T00:00:00,12:58:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,,AV GENERAL SAN MARTIN,TERMINAL INTEGRADO VER. ZEZITO DE MAGALHÃES,CORDEIRO,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,0,,80,,COLISÃO SEM VÍTIMA/ SENTIDO CIDADE,Cruzamento,Nublado,Sem defeito,Perfeito estado,Seca,,Faixa de pedestre,Outras,,Única,Faixa seccionada,,
2274,2020-03-13T00:00:00,13:24:00,SEM VÍTIMA,DUPLICIDADE,POÇO DA PANELA,RUA OLIVEIRA GOES,,RUA ENGENHEIRO BANDEIRA DE MELO,EM FRENTE AO POSTO DE COMBUSTÍVEL PETRÓBRAS,POÇO DA PANELA,COLISÃO FRONTAL,2,,,,,,,,,0,,,SUBURBIO,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Placas Pare,,Dupla,Não existe,,
2275,2020-03-13T00:00:00,13:35:00,SEM VÍTIMA,FINALIZADA,POÇO DA PANELA,RUA GUILHERME SALAZAR,,,AO LADO DO POSTO PETROBRAS E/F A DROGASIL,POÇO DA PANELA,COLISÃO,2,,,,,,,,,0,,,,COLISAO ENTRE DOIS AUTOS S/V,,,,,,,,,,,,,
2276,2020-03-13T00:00:00,13:59:00,COM VÍTIMA,FINALIZADA,BARRO,AV DR JOSE RUFINO,,,E/F AO POSTO BR E AO QUARTEL DO EXERCITO 4 BCOM S/T TEJIPIO,BARRO,ABALROAMENTO LONGITUDINAL,,,2,,,,,,,2,,,SUBURBIO,COLISAOENTRE DUAS MOTOS COM UMA VITIMA,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Faixa contínua,,
2277,2020-03-13T00:00:00,14:27:00,COM VÍTIMA,FINALIZADA,BONGI,AV ENGENHEIRO ABDIAS DE CARVALHO,480,,E/F AO HABIB´S,BONGI,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,SUBURBIO,COLISAO ENTRE AUTO E MOTO COM UMA VITIMA GM WILIAN DE PO NO LOCAL,Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,,,60 km/h,Dupla,Canteiro central,,
2278,2020-03-13T00:00:00,14:41:00,COM VÍTIMA,FINALIZADA,DERBY,RUA DOM BOSCO,1329,AV GOVERNADOR AGAMENON MAGALHAES,FARMACIA DROGASIL,DERBY,ATROPELAMENTO,,,1,,1,1,,,,1,,,SUBURBIO,ATROPELAMENTO COM VITIMA ENTRE ONIBUS E MOTO. PONTO FIXO: RUAN,,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,,,Única,Faixa,,
2279,2020-03-13T00:00:00,14:55:00,SEM VÍTIMA,CANCELADA,GRAÇAS,AV GOVERNADOR AGAMENON MAGALHAES,990,,E/F A MC DONALD'S (SENT. BOA VIAGEM),GRAÇAS,COLISÃO,2,,,,,,,,,0,,,,COLISÃO S/VITIMAS ENTRE DOIS AUTOS (GM VALKIRIA E CÉLIO NO QTH),,,,,,,,,,,,,
2280,2020-03-13T00:00:00,14:55:00,SEM VÍTIMA,FINALIZADA,MADALENA,AV VISCONDE DE ALBUQUERQUE,401,RUA LOPES DE CARVALHO,MADALENA CENTER,MADALENA,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,,SUBURBIO,,,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Única,Faixa seccionada,,
2281,2020-03-13T00:00:00,15:03:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,RUA DO HOSPICIO,,AV MARIO MELO,EM FRENTE AO SEMÁFORO Nº 171,SANTO AMARO,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,,CIDADE,COLISAO ENTRE CAMINHAO E AUTOS S/V,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2282,2020-03-13T00:00:00,15:07:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA VINTE E UM DE ABRIL,416,,EM FRENTE AO 416,AFOGADOS,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,,COLISÃO SEM VÍTIMA,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2283,2020-03-13T00:00:00,16:36:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,269,,GINÁSIO PERNAMBUCANO,SANTO AMARO,COLISÃO TRASEIRA,,,1,,,1,,,,0,,523,CIDADE,COLISÃO SEM VÍTIMA,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,Faixa seccionada,,
2284,2020-03-13T00:00:00,16:46:00,COM VÍTIMA,FINALIZADA,IBURA,RUA RIO XINGU,1515,AV DOIS RIOS,AO LADO DA AUTO ESCOLA PILOTO,IBURA,ABALROAMENTO LONGITUDINAL,,,1,,,,1,,,1,,351,SUBURBIO,COLISÃO C/VITIMAS ENTRE UMA CARRETA E UMA MOTO,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa contínua,,
2285,2020-03-13T00:00:00,16:59:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA JOSE DOMINGUES DA SILVA,258,RUA CAPITAO ZUZINHA,,BOA VIAGEM,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,,CIDADE,COLISAO ENTRE DOIS AUTOS S/V,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,,Dupla,Faixa contínua,,
2286,2020-03-13T00:00:00,17:38:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,4333,,PRÓXIMO A ÓTICA OUTLET,BOA VIAGEM,COLISÃO TRASEIRA,2,,,,,,,,,0,,,SUBURBIO,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60 km/h,Única,Canteiro central,,
2287,2020-03-13T00:00:00,17:46:00,SEM VÍTIMA,CANCELADA,NOVA DESCOBERTA,RUA CORREGO DA AREIA,,,PROX AO MERCADO PUBLICO,NOVA DESCOBERTA,COLISÃO,,,1,,,1,,,,0,,,,COLISAO SEM VITIMAS,,,,,,,,,,,,,
2288,2020-03-13T00:00:00,17:55:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA GERVASIO PIRES,,AV CONDE DA BOA VISTA,GERVÁSIO PIRES SEMÁFORO 024,BOA VISTA,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,24,SUBURBIO,COLISAO SEM VITIMAS,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,,Única,Não existe,,
2289,2020-03-13T00:00:00,18:53:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA QUARENTA E OITO,395,RUA DO ESPINHEIRO,E/F A PADARIA ESPINHEIRO,ESPINHEIRO,ABALROAMENTO LONGITUDINAL,1,,1,,,,,,,1,,,,COLISAO SEM VITIMAS,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,,Única,Faixa seccionada,,
2290,2020-03-13T00:00:00,19:00:00,SEM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,,,LADO OPOSTO AO NÚMERO 2763,IPSEP,COLISÃO TRASEIRA,4,,,,,,,,,0,,,SUBURBIO,COLISÃO SEM VITIMAS,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Canteiro central,,
2291,2020-03-13T00:00:00,19:24:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,4060,,EM FRENTE A EXTRA FARMA- PROX DO DOM FERREIRA FORNERIA- PROX DO BANCO DO BRADESCO- LADO DIREITO DA VIA,BOA VIAGEM,COLISÃO,1,,,,,1,,,,0,,,,COLISÃO ENTRE ÔNIBUS E AUTO S/V,,,,,,,,,,,,,
2292,2020-03-13T00:00:00,19:40:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,PTE MARECHAL HUMBERTO CASTELO BRANCO,,,UPINHA DA CAXANGÁ,VÁRZEA,COLISÃO TRASEIRA,2,,,,,,,,,0,,,CIDADE,,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,Faixa seccionada,
2293,2020-03-13T00:00:00,21:05:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,1BE DONA BENVINDA DE FARIAS,435,,E/F AO RESTAURATE UDON,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,1,,,SUBURBIO,COLISAO COM VITIMAS,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Não existe,,
2294,2020-03-13T00:00:00,22:04:00,SEM VÍTIMA,FINALIZADA,ÁGUA FRIA,EST VELHA DE AGUA FRIA,,,POSTO DE COMBUSTÍVEL NORTE GAS,ÁGUA FRIA,ABALROAMENTO TRANSVERSAL,,,1,,,1,,,,0,,,SUBURBIO,COLISAO S/ VITIMAS,,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,,Dupla,Faixa seccionada,Canteiro central,
2295,2020-03-13T00:00:00,22:15:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA DA HORA,330,,CAFE SEU PORQUIN,ESPINHEIRO,CHOQUE OBJETO FIXO,1,,,,,,,,,0,,,SUBURBIO,AUTO COLIDIU COM POSTE,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,,Única,Não existe,,
2296,2020-03-14T00:00:00,02:35:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,AV DR JAYME DA FONTE,PRÓXIMO AO CAMPO DO 11,SANTO AMARO,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,49,SUBURBIO,COLISÃO ENTRE DOIS AUTOS- S/V,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa seccionada,Canteiro central,
2297,2020-03-14T00:00:00,06:42:00,SEM VÍTIMA,CANCELADA,TORRE,RUA MARCOS ANDRE,280,,CARREFUOR DA TORRE,TORRE,CHOQUE OBJETO FIXO,1,,,,,,,,,0,,,,VEICULO SE CHOCOU CONTA O MURO DO PREDIO,,,,,,,,,,,,,
2298,2020-03-14T00:00:00,08:35:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,EST VELHA DE AGUA FRIA,571,AV NORTE,E/F ATALANTA COLCHÕES ORTOBOM,TAMARINEIRA,CHOQUE OBJETO FIXO,1,,,,,,,,,1,,,SUBURBIO,CHOQUE COM PRISMAS DE CONCRETO - DELTA I.C.,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa seccionada,,
2299,2020-03-14T00:00:00,09:49:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA NICOLAU PEREIRA,,RUA DO ACRE,MERCADO DE AFOGADOS,AFOGADOS,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,,DOIS AUTOS / VT 24 NO QTH,Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,,,,Única,,,
2300,2020-03-14T00:00:00,10:27:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,OPOSTO A UPE,SANTO AMARO,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,108,CIDADE,COLISÃO SEM VITIMAS,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-19,60 km/h,Única,Faixa seccionada,,
2301,2020-03-14T00:00:00,11:19:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA JOAQUIM BANDEIRA,,AV SUL,SOB O PONTILHÃO DO METRO RECIFE,IMBIRIBEIRA,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,,CIDADE,COLISÃO SEM VITIMAS,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,,Única,Faixa seccionada,,
2302,2020-03-14T00:00:00,11:57:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,RUA BARAO DE SOUZA LEAO,,BOA VIAGEM,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,129,,COLISÃO ENTRE DOIS AUTOS,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,Faixa seccionada,,
2303,2020-03-14T00:00:00,13:26:00,SEM VÍTIMA,FINALIZADA,AFLITOS,AV SANTOS DUMONT,420,,ESQUINA COM A EXTRA FARMA,AFLITOS,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,,SUBURBIO,COLISAO ENTRE DOIS AUTOS S/V,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h,Única,Faixa seccionada,,
2304,2020-03-14T00:00:00,14:11:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,1118,,DELICIA DA PRAZERES,CORDEIRO,COLISÃO TRASEIRA,2,,,,,,,,,0,,,,COLISAO ENTRE DOIS AUTO E MOTO S/V VT 24 NO LOCAL,Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,,,,Dupla,Faixa seccionada,Canteiro central,
2305,2020-03-14T00:00:00,14:38:00,SEM VÍTIMA,FINALIZADA,IPSEP,RUA SATURNINO MEIRELES,,AV RAIMUNDO DINIZ,PRÓXIMO A DELEGACIA DO IPSEP,IPSEP,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,SUBURBIO,COLISÃO SEM VÍTIMA,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Placas Pare,,,,,
2306,2020-03-14T00:00:00,15:54:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,1336,RUA LUIZ PEREIRA DE FARIAS,DROGARIA BONGI,AFOGADOS,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,SUBURBIO,COLISÃO SEM VÍTIMA,,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,,,,
2307,2020-03-14T00:00:00,16:05:00,SEM VÍTIMA,CANCELADA,IBURA,RUA TERRA BRANCA,,,NO TERMINAL DE TRES CARNEIRO BAIXO,IBURA,COLISÃO,1,,,,,1,,,,0,,,,COLISAO ENTRE AUTO E ONIBUS S/V,,,,,,,,,,,,,
2308,2020-03-14T00:00:00,17:52:00,COM VÍTIMA,CANCELADA,IPUTINGA,AV CAXANGA,,,PROX AO ANTIGO PERNAMBUCO DA SORTE,IPUTINGA,COLISÃO,1,,1,,,,,,,1,,,,COLISAO COM VITIMAS,,,,,,,,,,,,,
2309,2020-03-14T00:00:00,18:20:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,RUA GONCALVES MAIA,SOB O SEMÁFORO 299,BOA VISTA,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,299,SUBURBIO,GOL X CAMINHAO,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,,Única,Não existe,,
2310,2020-03-14T00:00:00,18:41:00,SEM VÍTIMA,CANCELADA,IPSEP,RUA JEAN EMILE FAVRE,,,PROX A ESCOLA ELEANOR ROOSEVELT,IPSEP,COLISÃO,1,,,,,1,,,,0,,,,COLISAO SEM VITIMAS,,,,,,,,,,,,,
2311,2020-03-14T00:00:00,21:05:00,SEM VÍTIMA,FINALIZADA,CASA FORTE,AV DEZESSETE DE AGOSTO,1725,,BAR REAL,CASA FORTE,ABALROAMENTO LONGITUDINAL,1,,,,,1,,,,0,,,CIDADE,ONIBUS X POLO,,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
2312,2020-03-14T00:00:00,21:53:00,SEM VÍTIMA,FINALIZADA,VASCO DA GAMA,RUA LUIZ CESARIO DE MELO,55,,,VASCO DA GAMA,CHOQUE VEÍCULO PARADO,2,,,,,,,,,0,,,SUBURBIO,SPIN X SIENA,Longo da via,Bom,Não existe,Ilegível,Seca,Mal iluminada,Não existe,Não há placas,,Dupla,Não existe,,
2313,2020-03-15T00:00:00,00:24:00,SEM VÍTIMA,CANCELADA,IPUTINGA,EST DO BARBALHO,,,EM FRENTE A SEDE DO DETRAN- PROX DO OXENTE COMIDA NORDESTINA,IPUTINGA,COLISÃO,1,,1,,,,,,,0,,,,COLISÃO ENTRE AUTO E MOTO S/V,,,,,,,,,,,,,
2314,2020-03-15T00:00:00,11:25:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,2682,RUA PROFESSOR JOSE BRANDAO,,BOA VIAGEM,CHOQUE VEÍCULO PARADO,3,,,,,,,,,0,,,SUBURBIO,TRES AUTOS /  GM DOUGLAS FEZ A SITUAÇAO,,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-6a,,Única,Faixa seccionada,,
2315,2020-03-15T00:00:00,11:57:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DEZ DE JULHO,210,RUA CAMBOIM,,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,SUBURBIO,COLISAO S/ VITIMA ENTRE DOIS VEICULOS. VT: 28 NO LOCAL,Cruzamento,Chuvoso,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,,Única,Faixa seccionada,,
2316,2020-03-15T00:00:00,12:24:00,SEM VÍTIMA,FINALIZADA,MADALENA,AV VISCONDE DE ALBUQUERQUE,460,,LIDER,MADALENA,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,SUBURBIO,COLISAO S/ VITIMA ENTRE VEICULOS,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,60 km/h,Única,Faixa seccionada,,
2317,2020-03-15T00:00:00,13:16:00,COM VÍTIMA,FINALIZADA,IPUTINGA,AV MAURICIO DE NASSAU,501,,EM FRENTE AO PARQUE CAIARA,IPUTINGA,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,1,,,CIDADE,COLISAO COM VITIMA ENTRE VEICULO E MOTO,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-19,40 km/h,Dupla,Faixa contínua,,
2318,2020-03-15T00:00:00,16:38:00,SEM VÍTIMA,FINALIZADA,,COR DO BARTOLOMEU,,AV NORTE,LADO OPOSTO A FARMÁCIA PAGUE MENOS,,COLISÃO TRASEIRA,2,,,,,,,,,0,,79,SUBURBIO,COLISAO S/ VITIMA ENTRE DOIS VEICULOS,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Dupla,Não existe,,
2319,2020-03-15T00:00:00,17:20:00,SEM VÍTIMA,FINALIZADA,GRAÇAS,RUA AMELIA,327,,SOB O SEMÁFORO 177,GRAÇAS,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,177,CIDADE,COLISAO S/ VITIMA// ENTRE DOIS VEICULOS,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Única,Faixa seccionada,,
2320,2020-03-15T00:00:00,19:02:00,SEM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,,,LADO OPOSTO AO GALETUS,AREIAS,COLISÃO TRASEIRA,2,,,,,,,,,0,,,,SIENA X PALIO,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,,Dupla,,,
2321,2020-03-15T00:00:00,19:41:00,SEM VÍTIMA,FINALIZADA,TORRÕES,AV ENGENHEIRO ABDIAS DE CARVALHO,,,RESTAURANTE KIYOI,TORRÕES,COLISÃO TRASEIRA,1,,,,,1,,,,0,,375,SUBURBIO,ONIBUS E AUTO,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,Faixa contínua,,
2322,2020-03-15T00:00:00,23:31:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ERNESTO DE PAULA SANTOS,398,,ENF. A FARMACIA INDEPENDENTE E DROGASIL // SENTIDO ORLA,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,1,,1,,,,,,,2,,271,SUBURBIO,HB 20 X MOTO,Longo da via,Chuvoso,,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
2323,2020-03-15T00:00:00,23:38:00,SEM VÍTIMA,CANCELADA,ÁGUA FRIA,RUA DO MACHADO,886,RUA MANOEL SILVA,PROX AO CLUBE IRRESPONSAVES,ÁGUA FRIA,COLISÃO,2,,,,,,,,,0,,,,DOIS ONIX E UMA RESIDENCIA  OBS: SUSPEITA DE EMBRIAGUEZ POLICIAS NO LOCAL,,,,,,,,,,,,,
2324,2020-03-16T00:00:00,00:09:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA RIBEIRO DE BRITO,1326,RUA AMALIA BERNARDINO DE SOUZA,,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,0,,,SUBURBIO,COLISÃO ENTRE DOIS AUTOS S/V,Cruzamento,Chuvoso,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,R-6a,,Única,Faixa seccionada,,
